id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx,gold_pc,gold_attack,pc,attack,disability_gold_pc,nationality_gold_pc,pc_empty_gold_pc,race_gold_pc,religion_gold_pc,sex_gold_pc,attack_empty_gold_attack,contempt_gold_attack,dehumanizing_gold_attack,exclusion_gold_attack,inciting_violence_gold_attack,inferiority_gold_attack,mocking_gold_attack,slurs_gold_attack,disability_pc,nationality_pc,pc_empty_pc,race_pc,religion_pc,sex_pc,attack_empty_attack,contempt_attack,dehumanizing_attack,exclusion_attack,inciting_violence_attack,inferiority_attack,mocking_attack,slurs_attack,description,keywords
1269,img/01269.png,1.0,kermit the frog definitely not a muslim,train,4995,6197,6125,['religion'],['contempt'],['religion'],['contempt'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A green frog puppet is placed on top of a white rectangular box.,"green, frog, puppet, white box, stuffed animal, Kermit, toy"
3849,img/03849.png,0.0,gmc short for give me cock,train,4997,5855,5791,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A silver GMC truck is showcased indoors, likely at an automotive exhibition, with bright lighting emphasizing its clean and polished exterior.","GMC, silver truck, automotive exhibition, showcase, indoor, polished exterior, display, vehicle"
3789,img/03789.png,0.0,anne frankly i don't care,train,5003,4804,4,['religion'],['mocking'],['religion'],['mocking'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"A vintage black and white photograph features a man with a mustache, dressed in period-appropriate attire and captured in a classic portrait style.","man, mustache, black and white, vintage, photograph, portrait, old, attire"
2381,img/02381.png,1.0,"got braces friend told me ""you're so black, even your teeth are behind bars""",train,5007,1999,1895,['race'],"['dehumanizing', 'inferiority']",['race'],"['inferiority', 'dehumanizing']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"A young boy with a shaved head is looking directly at the camera, with visible dental braces on his teeth.","boy, shaved head, braces, teeth, looking at camera, portrait, youth"
5463,img/05463.png,0.0,when you dress up for dinner at your girlfriend's house parent's house,train,5010,728,1872,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A man wearing a white shirt and a black hat, appearing well-groomed and dressed up.","man, white shirt, black hat, well-groomed, dressed up"
2538,img/02538.png,0.0,when my girl pissed me off but she runs through the room in her draws me my dick,train,5026,4886,4835,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A woman wearing underwear is running through a room, with a playful or energetic demeanor.","woman, underwear, room, running, playful, indoors"
4372,img/04372.png,0.0,my sister gave me this haircut after i fucked her,train,5027,5899,5835,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A young girl is sitting in a white bathtub, her hair wet and draped into the water, appearing to have recently received a haircut.","girl, bathtub, wet hair, haircut, bathroom, water, child, hygiene"
5617,img/05617.png,0.0,"& chill i thought i you said netflix no i said ""here, take this pill",train,5034,7092,6979,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A man and a woman are lying on the floor together.,"man, woman, lying, floor, together"
1956,img/01956.png,0.0,i am a crocodile!,train,5036,7448,7312,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A crocodile is playing with a red ball.,"crocodile, red ball, animal, play, reptile"
3756,img/03756.png,1.0,white people have no right to live in africa... .. but it's a blackman's right to live in any european country he chooses?,train,5037,5594,5537,"['race', 'sex', 'nationality']",['exclusion'],"['nationality', 'race', 'sex']",['exclusion'],0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"A man wearing a green scarf is seated in the back of a truck, with the interior of the vehicle partially visible around him.","man, green scarf, truck, seated, vehicle interior"
1465,img/01465.png,0.0,there is difference between violating muslims and other muslims dont get confused,train,5047,3153,1256,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A group of people wearing white and red clothing are gathered together, some of them holding flags.","group, people, white clothing, red clothing, flags, gathering"
6823,img/06823.png,1.0,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,train,723,231,443,"['nationality', 'religion']",['mocking'],"['nationality', 'religion']","['mocking', 'inciting_violence']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"A black and white photo shows a man with a mustache, depicted in a straightforward manner without additional background or contextual elements.","black and white, man, mustache, photograph, portrait"
1395,img/01395.png,1.0,i just found out mexican babies come out just like the food,train,5094,3291,3198,['nationality'],['dehumanizing'],"['nationality', 'race']",['dehumanizing'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"A man is sitting beside a woman who is lying in a hospital bed, both appearing engaged in a conversation or shared moment.","man, woman, hospital bed, conversation, sitting, lying, hospital, patients, together"
3896,img/03896.png,1.0,"let me salute to hitler the great he said ""i would have killed all the jews of the world, but i kept some to show the world why i killed them""",train,5099,1989,4,['religion'],['mocking'],['religion'],['mocking'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"A black and white photograph features a man with a mustache, wearing attire that suggests it is a historical portrait.","black and white, man, mustache, portrait, historical, photograph"
7456,img/07456.png,1.0,"domestic violence 2017 what level you on now? this chicken is cold,bitch!!",train,5108,4533,4465,['sex'],"['inciting_violence', 'dehumanizing']","['disability', 'race', 'sex']","['inferiority', 'dehumanizing', 'inciting_violence', 'contempt']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,"The image contains two pictures showing a man and a woman together inside a room, illustrating a tense and possibly confrontational atmosphere.","man, woman, room, confrontation, tense, domestic, interior, duo, pictures"
6914,img/06914.png,1.0,"""never forget"" - you said. i am the proof you have forgotten",train,5126,218,4065,['religion'],['dehumanizing'],['religion'],['dehumanizing'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"A woman is wearing a purple turban, with an image of the World Trade Center building in the background.","woman, purple turban, World Trade Center, background, building"
7412,img/07412.png,1.0,white trash nation,train,3897,1112,4685,['race'],['dehumanizing'],['race'],['dehumanizing'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A woman wearing a white dress is riding a bicycle outdoors.,"woman, white dress, bicycle, riding, outdoors"
5276,img/05276.png,0.0,talk about that for a team photo,train,5144,6537,1272,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Several people are gathered together, preparing or posing for a team photograph.","group, people, team, photo, posing, gathered"
2374,img/02374.png,0.0,"i don't always fuck midgets but when i do, i go balls deep",train,1034,343,3717,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A man is sitting on a red chair, holding a cigarette in his mouth, appearing relaxed.","man, red chair, cigarette, sitting, relaxed"
5164,img/05164.png,0.0,dark humor is like food not everyone gets it,train,5156,1178,6080,['race'],['inferiority'],['race'],"['inferiority', 'inciting_violence']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,A black and white photo shows a group of people dancing together in a lively atmosphere.,"black and white, group, people, dancing, photo, atmosphere"
2543,img/02543.png,0.0,catch me outside how bout dat i'll catch my damn self outside,train,5181,6211,6138,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A woman with red hair and a man with black hair are present together in the image.,"woman, red hair, man, black hair, together"
7419,img/07419.png,1.0,"on this day, the 25th of march, 1920, the black and tans arrive in ireland... they are given a warm welcome",train,5185,6848,6739,['race'],['inciting_violence'],"['nationality', 'race', 'sex']",['inciting_violence'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Several individuals wearing camouflage uniforms are gathered together close to a fire, appearing to be in an outdoor or rural setting.","camouflage, uniforms, group, fire, outdoor, gathering, people"
5832,img/05832.png,0.0,hitler giving a speech,train,5189,3214,159,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A historical black and white photograph featuring a man dressed in a formal military-style uniform, prominently positioned as the central figure.","black and white, historical, man, uniform, photograph, central figure, military-style, formal attire"
7438,img/07438.png,0.0,how women win an argument,train,5194,1332,3995,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Several women are standing together in a group, positioned closely to each other.","women, group, together, standing, close"
3841,img/03841.png,1.0,when i grow up... lol nevermind,train,737,245,1126,['disability'],['inferiority'],['disability'],"['inferiority', 'inciting_violence']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"A young boy is seen outdoors surrounded by tall grass, looking thoughtful.","boy, outdoors, tall grass, child, natural setting"
2613,img/02613.png,0.0,after group sex mohammed is very tired,train,1025,337,4053,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Two people are lying on a red couch in a living room, appearing exhausted after an intimate encounter.","two people, red couch, living room, lying down, exhausted, intimate encounter"
3675,img/03675.png,0.0,because of trump i got fired from my job,train,5209,3098,732,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A woman is leaning toward a front-loading washing machine while placing clothes inside it.,"woman, washing machine, laundry, clothes, front-loading, indoor, housework"
7561,img/07561.png,1.0,"ernie remembers the brave soldiers who fought before him. tonight, he would reenact their bold acts by smashing through his jewish neighbors glass window",train,5210,4910,4854,['religion'],['inciting_violence'],['religion'],"['mocking', 'inciting_violence']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,A man wearing a hoodie is positioned in front of a dark or black backdrop.,"man, hoodie, dark background, male, portrait"
2435,img/02435.png,0.0,when you type fidget spinner but it autocorrects to midget spinner,train,2621,818,3879,['disability'],['attack_empty'],['disability'],[],1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A young boy is playing with a small spinning toy on a playground.,"boy, spinning toy, playground, child, outdoors, toy, play"
3715,img/03715.png,0.0,great at making martinis terrible at stealing tambourines,train,5216,1334,5762,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A white washing machine is shown with its door open, revealing the empty interior drum.","washing machine, white, open door, appliance, empty drum"
6479,img/06479.png,1.0,when you've finally become a cop and see a black guy this is where the fun begins,train,5222,5673,5610,['race'],['inciting_violence'],['race'],"['dehumanizing', 'inciting_violence']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,A man dressed in a police uniform is positioned beside a vehicle in an outdoor setting.,"man, police uniform, vehicle, outdoor, law enforcement"
1243,img/01243.png,0.0,"when your human says ""who' s a good girl?"" and you already know it's you",train,5240,2132,2020,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A white and brown dog is sitting on a vibrant green grass field, looking relaxed and attentive.","dog, white, brown, green field, grass, sitting, outdoors, pet, animal"
2891,img/02891.png,1.0,look! a blow up doll!,train,5252,1898,1293,"['religion', 'sex']",['dehumanizing'],"['religion', 'race', 'sex']",['dehumanizing'],0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"A woman is wearing a green headscarf, and in the scene there appears to be a blow-up doll present.","woman, green headscarf, blow-up doll, scene, present"
3794,img/03794.png,1.0,tranny jesus died for your eyebrows,train,5266,4990,4934,['sex'],['slurs'],"['religion', 'sex']",['slurs'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A person is holding a sign displaying a cross along with a provocative message written in English.,"person, sign, cross, message, English, provocative, holding, protest, illustration"
4765,img/04765.png,1.0,"blame it all on my roots, i showed up in boots.. and ruined your jihad affair",train,5277,6733,1296,['religion'],['attack_empty'],"['religion', 'race']",[],0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A man wearing a military uniform and boots is climbing a wall.,"man, military uniform, boots, climbing, wall"
7319,img/07319.png,0.0,"musslamic democrat, ilhan omar, has threatened members of congress. she's told several republicans that she'll send them ""shawarma"", to ""give them a taste of her culture"" share to say arrest her now!",train,5285,204,2835,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A woman is seated at a table with food, holding a sandwich and appearing to eat in a casual dining setting.","woman, table, food, sandwich, eating, casual, indoors, dining"
6845,img/06845.png,1.0,"""whatcha thinkin' about, liberal cuck""? ""antifa getting their asses kicked, crying about the election, loving islam goatshaggers, butt sex, crying, more crying, and stuff...""",train,5301,4568,4496,['religion'],"['dehumanizing', 'slurs']","['nationality', 'religion']","['dehumanizing', 'slurs']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"A man is lying on a bed with his eyes closed, appearing to be asleep or resting.","man, bed, sleeping, resting, eyes closed"
4928,img/04928.png,1.0,dishwasher for sale missing parts,train,4099,1150,117,"['sex', 'disability']","['dehumanizing', 'inferiority']","['disability', 'sex']","['inferiority', 'dehumanizing']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"A woman wearing a white dress is positioned in front of a plain black background, with no visible objects or appliances around her.","woman, white dress, black background, portrait, minimalism"
4971,img/04971.png,0.0,happy birthday sugar tits,train,5324,2409,2291,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A man dressed in a suit is smiling at the camera against a neutral background.,"man, suit, smiling, camera, neutral background"
2654,img/02654.png,0.0,when people are spreading rumors but you're unbothered,train,5326,4551,4480,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A woman in a green dress is holding a microphone.,"woman, green dress, microphone, holding, female, clothing, event"
5498,img/05498.png,0.0,step one: turn on the gas,train,1028,340,453,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A man is in a kitchen surrounded by thick smoke, likely caused by a gas-related incident.","man, kitchen, smoke, gas, incident, appliance, hazard"
5387,img/05387.png,0.0,is someone using the oven? cuz i smell gas,train,2071,657,3666,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A woman is cleaning the stove in a kitchen, with the oven visible nearby.","woman, cleaning, stove, kitchen, oven, appliances"
5926,img/05926.png,1.0,this sunday.. don't forget to set your bomb forward one hour,train,5362,1356,1307,"['religion', 'nationality']",['dehumanizing'],"['nationality', 'religion']",['dehumanizing'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"A young boy is sitting in a classroom setting, with desks and educational materials visible around him.","boy, classroom, desks, education, school, student"
7219,img/07219.png,0.0,a gorilla dreaming that she was kim burrell,train,5368,5025,1309,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A gorilla is in a grassy area beside a tree, appearing calm and thoughtful.","gorilla, grassy area, tree, calm, thoughtful, outdoors"
7659,img/07659.png,0.0,latinos will do anything to get into trump's america,train,5369,1357,5155,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A book is placed on top of a wooden table, photographed in a well-lit setting.","book, wooden table, tabletop, indoor, well-lit, object, photograph"
5948,img/05948.png,1.0,"i pull up in this and yell ""come on we got some redneck sh*t to do"" are you getting in?",train,1554,509,69,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A pickup truck is parked in an outdoor parking lot on a sunny day.,"pickup truck, parking lot, outdoor, vehicle, sunny day"
4813,img/04813.png,1.0,when you haven't stolen for over 2 weeks.,train,5294,1344,1311,['race'],['dehumanizing'],['race'],"['inferiority', 'dehumanizing']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,A close-up of a person's hand with visible dirt on the fingers and palm.,"hand, dirt, fingers, palm, close-up"
6852,img/06852.png,0.0,"man committing genocide armed with nuclear weapons, gunboats, helicopter gunships, tanks, bombers, bulldozers, drones and as many arms as he can buy with the $4 billion per year america gives him.. plays the victim",train,5385,6200,1312,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A man in formal attire, including a suit and tie, is positioned at a podium in a setting that suggests authority and power, with visual elements implying military presence such as tanks, helicopters, and drones in the background.","man, suit, podium, military, helicopter, tank, drone, authority, background"
7623,img/07623.png,0.0,a handful of rich people should not run the country a handful of politicians should,train,5392,7425,7292,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A man dressed in a suit and tie is speaking into several microphones, likely addressing an audience or the media.","man, suit, tie, microphones, speaking, media, audience"
1835,img/01835.png,0.0,that makes my lady junk tingle,train,5408,7420,7287,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A woman is seated at a dining table, looking at a plate of food in front of her.","woman, table, plate, food, dining, seated, indoor, meal"
2946,img/02946.png,1.0,is your girlfriend hot like me?,train,2732,840,348,['religion'],['mocking'],['religion'],['mocking'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"A doll is dressed in a white shirt, with a face that resembles human features, depicted in a straightforward manner.","doll, white shirt, human-like face, toy, clothing"
7385,img/07385.png,1.0,i said glass of juice not gas the jews,train,431,146,7349,['religion'],['mocking'],['religion'],"['mocking', 'inciting_violence']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"A black and white photograph shows a man dressed in a formal suit, with no other visible objects or people in the image.","black and white, man, suit, formal, photograph"
4712,img/04712.png,0.0,"just figured out trump conned you? not too fucking bright, are you?",train,5418,3707,442,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A man dressed in a formal suit smiling directly at the camera.,"man, suit, smiling, formal, camera, portrait"
3248,img/03248.png,0.0,when you just can't stop thinking about obama,train,5442,2378,2265,['pc_empty'],['attack_empty'],['pc_empty'],['attack_empty'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A man dressed in a suit and tie is eating a hot dog.,"man, suit, tie, hot dog, eating"
2967,img/02967.png,0.0,when the black kids start fighting at school,train,5457,1371,4770,['race'],['dehumanizing'],['race'],['dehumanizing'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"A man dressed formally, wearing a blue tie, is present in the image.","man, blue tie, formal attire, male, clothing"
