id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx
36845,img/36845.png,1.0,"""transgenderism"" is a mental illness, not an ""identity"" mandating public acceptance is sociopathic tyranny",train,4893,1287,6180
30684,img/30684.png,0.0,had secret door before it was cool,train,4894,1288,5410
91436,img/91436.png,0.0,either this works or i'm screwed,train,4895,3527,1236
24698,img/24698.png,0.0,when you chop onions,train,4896,5114,1237
47901,img/47901.png,0.0,mexican sub culture in california,train,4897,3167,370
31847,img/31847.png,1.0,"why not share! so i thought fuck it, anjem choudary wants this removed because he says it insults islam",train,4898,413,264
37948,img/37948.png,1.0,i sincerely apologize for my comments that offended those dirty jews,train,4899,6658,6549
05479,img/05479.png,0.0,"this is steve, he lives with both parents, who both work. no one in his family has a middle name in their facebook name, like javeon doingbigthings jackson. everyone in his family can swim",train,4900,1289,5318
56807,img/56807.png,0.0,the hardest challenge is acceptance,train,4901,2139,1238
19072,img/19072.png,0.0,how y'all look celebrating the customs of your oppressors,train,4902,4034,3948
54697,img/54697.png,0.0,rashida tlaib said that her ancestors created a safe haven for jewish people fleeing wwii,train,4903,3090,1239
78459,img/78459.png,1.0,you know like when the tv doesnt work you give it a hard hit and then its all better,train,2706,267,2808
83651,img/83651.png,0.0,meanwhile in summer camp,train,4904,2590,1189
02975,img/02975.png,0.0,you never realize how little self control you actually have until chips and salsa are in front of you at the mexican restaurant,train,4905,4389,4319
59047,img/59047.png,0.0,"do i hear flutes, drums and the sash",train,4906,2381,2267
29786,img/29786.png,1.0,that's gayer than cum on a mustache,train,4907,3135,3038
59761,img/59761.png,1.0,we all promised that we would never let them be forgotten yet we are putting them in power to invade,train,4908,5110,5044
26507,img/26507.png,0.0,if you have a fire arm in the house teach your family about gun safety!,train,4909,3851,1240
35472,img/35472.png,0.0,he owns an ice cream shop,train,4910,2262,1168
02857,img/02857.png,1.0,"i love it when women go to school. it's like seeing a monkey on roller skates: it means nothing to them, but it's so adorable for us",train,4911,4297,4222
05398,img/05398.png,1.0,when a cop pulls his gun on you but you're white gotcha,train,4912,4998,4941
89156,img/89156.png,1.0,asked my middle eastern coworker if he was going to blow something up this week,train,4913,3233,3133
35217,img/35217.png,1.0,me getting euthanized,train,4914,6686,6576
14097,img/14097.png,0.0,do you have any idea how fast you were going,train,4477,1225,1241
30248,img/30248.png,0.0,have you ever noticed the only time republicans smile is when they are taking away things from the american people?,train,4915,2794,2692
52407,img/52407.png,1.0,"""where did you learn to make kool-aid like that britney?""",train,376,129,592
12580,img/12580.png,1.0,why are the french protesting high taxes that pay for their free shit didn't they protest to get the free shit nobody said they were smart,train,4916,3061,2963
03659,img/03659.png,0.0,"""i hope the electoral college gets beat in the ncaa tournament""",train,4917,874,6380
95712,img/95712.png,1.0,i now declare you sir faggot sucker of cocks,train,4918,6275,6203
04729,img/04729.png,0.0,what if punk is just gangsta rap for white kids,train,4919,6729,6625
56210,img/56210.png,0.0,po' baby.. just don't know no damn better.,train,4920,6267,6194
79285,img/79285.png,0.0,an indian an african american and a mexican walk into a bar...just kidding! it's just three white liberals,train,4921,4911,4855
65203,img/65203.png,0.0,"it looks like it was ultimately obama who was behind the entire plot to undermine the trump presidency forget the russians, here is the real enemy!",train,4922,1290,1242
06514,img/06514.png,0.0,halal... is it meat you're looking for?,train,1766,578,6320
45832,img/45832.png,0.0,r.i.p trayvon martin,train,4923,1291,3004
17253,img/17253.png,1.0,dishwasher for sale missing parts,train,4099,1150,1243
84532,img/84532.png,0.0,getting blitzkrieged? just say no the wehrmacht legally cannot take any of your sovereign nations without your consent,train,4924,6114,6043
86172,img/86172.png,1.0,when the school shooter finally leaves and the hottest girl in class is laying dead on the floor it's free real estate,train,4925,1292,6063
56719,img/56719.png,1.0,democrats say we have to excuse my anti-semitism because i was raised in a different culture not because my fellow believers might blow them up,train,4926,5895,5832
20598,img/20598.png,0.0,it warms my heart seeing fathers spending time woth their kids,train,4085,1144,2312
91840,img/91840.png,1.0,"take advantage of u.n. and foreign aid-funded housing and benefits ""death to the west!""",train,941,311,603
26784,img/26784.png,1.0,black people: *exist* lmm: it's free real estate,train,4927,5004,4946
86041,img/86041.png,0.0,obama voters,train,260,90,3025
79463,img/79463.png,1.0,when each letter is a mental disorder,train,484,164,458
29130,img/29130.png,0.0,you talk like a fag and your shit's all retarded,train,4928,6749,6639
07159,img/07159.png,0.0,when the school shooter finally leaves and the hottest girl in class is laying dead on the floor it's free real estate,train,4925,1292,5824
26534,img/26534.png,1.0,"can't wait for 2019. suspect is a gender fluid , assigned male at birth wearing non gender specific clothing born caucasian,but identifies as a mountain panda",train,4929,4310,4242
65183,img/65183.png,0.0,poor children of every color picked cotton open a book and gain some knowledge,train,4930,2994,2894
28369,img/28369.png,0.0,brother.... a day without peace is a day wasted,train,4931,2665,2561
01943,img/01943.png,1.0,person i chase: *shows clear signs he doesn't want to do anything with me* me: i'm gonna pretend i didn't see that,train,4377,1203,1244
94130,img/94130.png,1.0,with black power comes no responsibility,train,1922,618,19
08924,img/08924.png,0.0,"when you already started eating and someone says ""lets pray""",train,4932,3883,3792
52613,img/52613.png,1.0,smashed potatoes,train,2285,725,1245
70613,img/70613.png,0.0,"to all of you that are constantly in my notifications, liking and sharing my posts it doesn't go unnoticed you fuckers are awesome",train,4933,1849,1754
35869,img/35869.png,0.0,smoochies from donald on your birthday!!!,train,1172,389,377
41607,img/41607.png,1.0,not sure which gender you are? look in your underwear you're welcome,train,4934,3260,3159
35480,img/35480.png,1.0,got a new slow cooker,train,4935,1293,222
72514,img/72514.png,0.0,when each letter is a mental disorder,train,484,164,693
06125,img/06125.png,0.0,imma ask this question only once who's got my fucking lighter,train,4936,7313,7181
80265,img/80265.png,0.0,oh no she's broken!,train,4937,2379,1235
89035,img/89035.png,1.0,"trapping in my day, was called slavery",train,4938,2556,2437
63472,img/63472.png,0.0,still wondering why i was sweating watching cops,train,4939,5319,5245
29304,img/29304.png,1.0,the hardest part of breaking up with a japanese girlfriend is having to drop the bomb on her twice before she gets it,train,1466,478,6662
75931,img/75931.png,1.0,it's not a hijab it's a diaper for people with shit for brains,train,1004,328,4881
92614,img/92614.png,1.0,muslim children at a pop concert why are people attacking us?,train,4940,1294,777
19085,img/19085.png,0.0,"i'm tired, boss. mostly i'm tired of people being ugly to each other",train,4941,5407,5345
64590,img/64590.png,1.0,damnit! dishwasher's broke again,train,4942,6412,6321
90681,img/90681.png,0.0,that's enough facebook for today this sammich isn't going to make itself,train,1021,335,6292
37042,img/37042.png,0.0,while he lives in us. what do you mean? marry a 6 years old when you tell him he can't,train,4943,1295,2070
67849,img/67849.png,0.0,fuck you america!,train,4944,5043,4989
02816,img/02816.png,1.0,help im downing,train,4945,2427,62
97013,img/97013.png,1.0,why is cocaine white? because it actually works,train,4946,5653,5594
04689,img/04689.png,0.0,illegal immigration the cowboy way we'll know them if they try to come back in!,train,4947,1296,2283
62573,img/62573.png,1.0,i just squirted tranny fluid,train,3627,1052,949
03189,img/03189.png,0.0,"if a man wants you, he will come and get you",train,4948,7449,7314
75496,img/75496.png,1.0,this octopus is so under-cooked that the japanese are still trying to use it for tentacle porn!,train,4949,4900,4846
62340,img/62340.png,1.0,"who's there knock, knock. not this bitch [ obviously ]",train,4950,1271,198
27014,img/27014.png,0.0,proof you can be a fruit and a vegetable,train,1051,349,2284
57319,img/57319.png,1.0,what men want,train,3884,1109,850
14059,img/14059.png,1.0,"when the school shooter fires at the retarded kid, but it ricochets off of his helmet and kills the shooter",train,4951,5320,5246
10936,img/10936.png,1.0,77 years after pearl harbor and it still hurts but just 17 years after 9/11 and we want to move them here and adopt their laws in american cities,train,4952,6506,1201
04295,img/04295.png,0.0,when black people say they are native american,train,4953,1297,3002
21063,img/21063.png,0.0,"what part of ""i didn't find shit"" do you libtards not understand?",train,4954,925,2456
32147,img/32147.png,1.0,"""liberal whites are the greatest enemy of african americans."" -james meredith james merideth is a republican, an author, and most notably the first black student admitted to the university of missippi",train,4955,3633,3527
97508,img/97508.png,0.0,did you say dude blew his tire???,train,4956,774,755
90817,img/90817.png,1.0,wendy williams transvestigation! drag queen!,train,4957,2598,2483
89014,img/89014.png,0.0,don't push someone away and expect them to still be there when you're ready,train,4958,5853,5788
38259,img/38259.png,0.0,when the mexican lady at taco bell messes up your order,train,3412,1005,4993
58130,img/58130.png,0.0,behind this smile is an evil man known as hitler,train,4959,2622,372
85192,img/85192.png,0.0,equality in the work place at its finest,train,4960,6286,333
35068,img/35068.png,1.0,but i wont do that will you let me come home i would do anything for love,train,4961,3705,3602
17530,img/17530.png,0.0,when your team wins the world cup,train,4962,6261,217
60371,img/60371.png,1.0,after group sex mohammed is very tired,train,1025,337,1116
64935,img/64935.png,0.0,why u add me troll no trolls allowed !!! you the feds?,train,4963,1298,7147
69720,img/69720.png,0.0,bestfrand !! how my eyelashes look ?,train,4964,6321,6234
49831,img/49831.png,0.0,happy birthday you dirty cocksucker,train,4965,4442,4371
12096,img/12096.png,0.0,this is how ignorant people will see rashida tlaib,train,4966,6226,1119
68309,img/68309.png,1.0,"actually retard, the muslims aren't the problem the problem is that pussies are stopping us from killing the muslims",train,566,191,695
48376,img/48376.png,0.0,a man's trash is a pig's treasure,train,4967,3461,688
06842,img/06842.png,0.0,"when your trying explain why you were out last night with the boys . ""look honey""",train,4968,4147,1246
36452,img/36452.png,0.0,"what did you hear on the wiretap, barry? he said he really is going to make america great again",train,4969,1299,6689
32781,img/32781.png,0.0,look son... another terror attack by peaceful muslims!,train,1136,378,104
32980,img/32980.png,1.0,im mixed with what? gorilla and rhino,train,4970,1300,303
42175,img/42175.png,0.0,snakes can open their mouth wider to consume larger animals,train,4971,5587,879
35096,img/35096.png,0.0,members of the white supremacist movement,train,4972,2068,960
26371,img/26371.png,0.0,we are all suffering,train,4973,4721,4676
97315,img/97315.png,1.0,a head diaper is required when you have shit for brains,train,710,235,5953
45382,img/45382.png,1.0,when you just ate dinner and that starving children commercial comes on,train,4974,2691,2593
54318,img/54318.png,0.0,how many people does it take to change the world,train,4975,3586,3484
27981,img/27981.png,0.0,when you're on your lunch break considering not going back,train,4976,5266,5201
60483,img/60483.png,0.0,the look he gives you when you're the new goat in town,train,4838,915,4788
72345,img/72345.png,1.0,i hate when i see a black out in my neighborhood but i still offer my neighbors a candle,train,1351,446,1106
78452,img/78452.png,0.0,they burned my flag because it offended them. i didn't like their shutters,train,4977,3650,1247
14297,img/14297.png,0.0,president trump has suggested random drug tests be performed on members of congress,train,4978,7385,7253
72094,img/72094.png,1.0,mama i just killed a man,train,802,272,674
41873,img/41873.png,1.0,bitch please go back to england,train,4979,1301,940
86453,img/86453.png,1.0,"islam is 1400 years old terrorism started about 50 years ago. after the west started invading middle eastern countries if you're looking for the root cause, here it is",train,4980,2717,1129
90564,img/90564.png,1.0,this has nothing to do with this post but i have 2 barely fucked goats for sale,train,478,162,1248
45128,img/45128.png,0.0,"we swore we'd never forget, then we took them in and elected them to office",train,4981,4793,4751
05986,img/05986.png,0.0,"we need to be like new zealand new zealand banned rifles, then move to new zealand bitch",train,4982,7277,7150
98350,img/98350.png,0.0,flowers for martin luther king day,train,1946,624,3625
78219,img/78219.png,0.0,men be like im finally ready to settle down,train,3335,988,6322
30241,img/30241.png,0.0,i said glass of orange not glass of apple juice,train,4983,2719,853
95130,img/95130.png,0.0,public talking,train,4984,3672,3560
75023,img/75023.png,1.0,"shoot boy, i ain't racist i've got four black tires and a color tv",train,1483,488,124
05614,img/05614.png,1.0,"the answer to the age-old question, does a bear shit in the woods? answer... yes they do! answer... yes they do! and here is scientific proof and here is scientific proof",train,4985,153,3485
46580,img/46580.png,1.0,if you find talk in the locker room to be offensive you have obviously never heard the talk in a restaurant kitchen before,train,4986,7049,6934
32956,img/32956.png,0.0,we're getting ready to go march for free college care to join?,train,4987,4251,4178
16240,img/16240.png,1.0,this is lynn. lynn got a watch for her birthday. just kidding. she hasn't opened her present yet,train,4988,5372,198
10384,img/10384.png,0.0,he is proving that grown adults can be a bully,train,4989,4847,575
24579,img/24579.png,0.0,healthcare for muslims,train,4665,1249,1188
84673,img/84673.png,1.0,when you cant get the dog to go outside and pee,train,4990,4718,4669
61094,img/61094.png,0.0,my neighbour ordered a blow-up doll from a muslim sex shop,train,4991,1302,3591
68324,img/68324.png,1.0,im living in downtown,train,4992,6504,270
36095,img/36095.png,0.0,"when men ask for my number, i give them my ex's number so when they call looking for me, he'll know i'm getting men regardless",train,4993,5662,5602
57469,img/57469.png,0.0,when she throws on your sweater while you're at her house,train,4994,5101,5039
01269,img/01269.png,1.0,kermit the frog definitely not a muslim,train,4995,6197,6125
92817,img/92817.png,1.0,every muslim is allowed to have sex with his female slave.if he does not have female slave and wife is not at home his lust with sheep or then he must release goat- dr.zakir naik,train,4996,5575,5523
03849,img/03849.png,0.0,gmc short for give me cock,train,4997,5855,5791
39120,img/39120.png,0.0,hey muslims eat me!,train,4998,1303,2495
57618,img/57618.png,0.0,kanye west? we lost some good men there,train,4999,4857,712
97436,img/97436.png,1.0,"we will take over politically, oust the constitution establish sharia law, and behead all non- muslims, right in the streets of america",train,5000,1304,2913
25071,img/25071.png,0.0,"chaos is about to begin, anons. and no one does chaos like the us military. stick around, it's gonna be a helluva ride!",train,5001,6642,6535
31902,img/31902.png,0.0,who let the dogs out !,train,5002,7006,954
03789,img/03789.png,0.0,anne frankly i don't care,train,5003,4804,4
68294,img/68294.png,0.0,sweet home allahbomber,train,5004,4778,4734
72380,img/72380.png,0.0,i don't like to admit it but i have this mustache to hide a mole,train,5005,6278,4
28470,img/28470.png,0.0,never give up no matter what,train,5006,5148,1249
02381,img/02381.png,1.0,"got braces friend told me ""you're so black, even your teeth are behind bars""",train,5007,1999,1895
36210,img/36210.png,0.0,when i eat breakfast vs mornigs when i don't,train,5008,2107,1997
82503,img/82503.png,0.0,hurry up barack will be home soon,train,5009,1305,3596
05463,img/05463.png,0.0,when you dress up for dinner at your girlfriend's house parent's house,train,5010,728,1872
09124,img/09124.png,0.0,close your eyes 50% you'll see both of the pics are similar,train,5011,974,5456
89613,img/89613.png,0.0,what can i say.. i swear like a sailor and say please and thank you like a saint. i'm complicated,train,5012,6826,6715
86509,img/86509.png,0.0,men are pigs some just oink louder than others,train,3022,912,3008
53064,img/53064.png,0.0,white people after they put the divider in between your groceries,train,681,227,12
21534,img/21534.png,0.0,when you can't wait to get home and eat them left overs,train,5013,5346,1250
38962,img/38962.png,0.0,a muslim in congress wants to get rid of homeland security let that sink in! 18 years after 9/11 and this is where we are at?,train,594,200,3180
78493,img/78493.png,0.0,if you don't like it here then leave,train,5014,4698,4644
97230,img/97230.png,1.0,trump better deal with these muslims before they kill me,train,5015,1306,1251
19240,img/19240.png,1.0,should we tell them? or just let them figure it out for themselves?,train,5016,1307,3289
87016,img/87016.png,0.0,finally synthetic watermelon,train,5017,1308,3859
09852,img/09852.png,1.0,all men should be disarmed preferably both arms,train,5018,5970,556
72903,img/72903.png,0.0,bombers under attack,train,5019,7059,20
59264,img/59264.png,0.0,the look you give when your husband would rather fuck a goat then you,train,5020,1309,3780
09468,img/09468.png,1.0,prospective without white '' '',train,5021,1310,1252
60538,img/60538.png,1.0,how they see themselves how god sees them!,train,1421,463,718
27518,img/27518.png,0.0,"what's the difference between oral sex and anal sex? a: oral sex makes your day, but anal sex makes my hole weak",train,5022,6508,6397
98654,img/98654.png,0.0,that face she makes when ahmed hits the g-spot,train,1277,423,5884
69057,img/69057.png,1.0,"today in the news more 'peaceful muslims"" blowing up shit",train,4624,985,167
50129,img/50129.png,0.0,partial arts,train,5023,1311,2458
41209,img/41209.png,0.0,don't ever let a man do this to you,train,5024,7016,439
87296,img/87296.png,1.0,"hates europeans, christians, buddhists, atheists, gays, dogs, ham, wine, beer, your civilization,your culture, your hates europeans, christians, buddhists, atheiests traditions, your country, and you.. complains about ""islamophobia""",train,5025,5216,5150
02538,img/02538.png,0.0,when my girl pissed me off but she runs through the room in her draws me my dick,train,5026,4886,4835
04372,img/04372.png,0.0,my sister gave me this haircut after i fucked her,train,5027,5899,5835
79302,img/79302.png,0.0,this chocolate brown dress looks good on you,train,5028,1904,1253
37451,img/37451.png,1.0,when the air hostess gives you two extra slice of bread and a pack of milk but you still have to blow up the plane anyway musalman,train,5029,3788,454
13470,img/13470.png,0.0,muslims in 2001 defund homeland security! muslim in congress 2019,train,609,205,205
71428,img/71428.png,1.0,"the crusades because nothing says ""join our religion or we will slaughter you with our army of mercenary assassins"" christianity",train,5030,5620,5553
87324,img/87324.png,0.0,almost hoodie and bonfire weather,train,5031,2886,2769
92845,img/92845.png,0.0,meanwhile at the isis strip club,train,117,39,41
57302,img/57302.png,1.0,because they love you they want this not they need to mix breed to preserve their species,train,5032,352,3670
79461,img/79461.png,0.0,being blind never stopped ray charles from achieving his dreams,train,5033,7437,1254
05617,img/05617.png,0.0,"& chill i thought i you said netflix no i said ""here, take this pill",train,5034,7092,6979
54190,img/54190.png,0.0,do you like tapes and cd's? cause ima tape my dick to your forehead so you can cd's nuts,train,5035,2889,2771
83560,img/83560.png,0.0,this is what happens when you're gay in a muslim country,train,2152,678,5942
01956,img/01956.png,0.0,i am a crocodile!,train,5036,7448,7312
61458,img/61458.png,1.0,me and the boys after killing innocent people in a bomb blast,train,1207,400,391
03756,img/03756.png,1.0,white people have no right to live in africa... .. but it's a blackman's right to live in any european country he chooses?,train,5037,5594,5537
09765,img/09765.png,0.0,"in most countries, traitors are killed. in america, they join the democrat party",train,5038,2364,121
64359,img/64359.png,1.0,feeling cute may go out with my cousins later,train,5039,1312,601
73549,img/73549.png,0.0,"mindfuck when you shit bricks, you'll see it",train,5040,3304,3212
87426,img/87426.png,1.0,"playing 'guess who' in 2018 is your character keep guessing you a man or transphobic a woman? bigot... there are 59,734 genders",train,5041,6063,6002
20395,img/20395.png,0.0,michael j fox will always be marty mcfly to me,train,5042,3127,1255
21347,img/21347.png,0.0,"geez, you offer someone a sincere compliment on their mustache and suddenly she's not your friend anymore",train,5043,4758,4715
28516,img/28516.png,0.0,anjem choudary wants this removed he said it insults islam. so i thought fuck it why not share,train,5044,413,2213
23570,img/23570.png,0.0,"no means no, unless she's dyslexic then it's on",train,5045,149,2696
30819,img/30819.png,0.0,for another year older you don't look so baaaaa'd,train,5046,3712,3608
01465,img/01465.png,0.0,there is difference between violating muslims and other muslims dont get confused,train,5047,3153,1256
81054,img/81054.png,0.0,"put'n the ""ham"" in mohamed",train,790,264,717
60478,img/60478.png,1.0,"""i hate the word homophobia it's not a phobia why would i be scared of a faggot?""",train,5048,4775,4731
28157,img/28157.png,0.0,i gave that bitch a plunger 'cause bitches love bringing up old shit,train,5049,6389,6299
30258,img/30258.png,0.0,bethelem celebrates eid and christmas with air-soft guns for the youth,train,5050,4707,1257
92170,img/92170.png,0.0,rev al sharpton that gorilla was 17 black and unarmed,train,1563,512,1662
64978,img/64978.png,0.0,free tommy robinson hes are nashunal hero!!! today i'll prove you're the dad!,train,5051,5339,5268
23859,img/23859.png,1.0,when eminem found out he couldn't be a juggalo !,train,5052,3017,2921
84916,img/84916.png,0.0,free wilber,train,5053,7351,907
14726,img/14726.png,1.0,i'm not racist my drug dealer is black,train,5054,1313,1258
62541,img/62541.png,0.0,go shorty hit your birth weight,train,5055,6719,6613
97685,img/97685.png,0.0,so what you are saying is that the left wants everyone to look different as long as they all think the same?,train,5056,4636,4576
46872,img/46872.png,1.0,how does he drive his car? he hits the gas,train,5057,1314,608
23576,img/23576.png,0.0,cleaned up my friends list before it was cool,train,2473,776,4396
53249,img/53249.png,0.0,the enemy has infiltrated congress the enemy within ilhan omar linda sarsour rashida tlaib ocasto-cortez,train,5058,50,52
40312,img/40312.png,0.0,young african boy faces mental illness while in poverty,train,5059,5182,1088
10465,img/10465.png,1.0,happy 4th of july,train,5060,5086,569
13067,img/13067.png,1.0,when you found out your wife is cheating on you,train,5061,525,5428
46830,img/46830.png,0.0,"don't be racist, we can be great friends",train,5062,7203,531
47625,img/47625.png,0.0,when you poke holes in his condoms and get aids instead of a baby,train,5063,7473,7333
57968,img/57968.png,1.0,when you are that ugly you don't have a choice,train,901,300,1671
95720,img/95720.png,1.0,hey dont blame me for a bad economy! you wanted me just to kill muslims for you!,train,5064,3869,3776
35896,img/35896.png,0.0,once you go black you are forever a single mom,train,5065,3035,2936
71502,img/71502.png,0.0,"i don't see ""color"" or ""race"" because i make sure to surround myself only with white people",train,5066,1315,4903
18394,img/18394.png,1.0,these dogs watched over so many black families in the 90's,train,5067,5012,4952
39870,img/39870.png,1.0,"when muslim parents use the ""open wide, here comes the airplane"" technique do they just smash it in the baby's face and make explosion noises?",train,5068,5571,5519
17359,img/17359.png,1.0,damn bruh ann frank sister thicc af no wonder the holla cost famous for it shower scenes lmao,train,5069,7376,7242
79062,img/79062.png,1.0,when your german grandfather teaches you how to make gingerbread houses,train,5070,6319,1259
16509,img/16509.png,1.0,feed the greed hello i'm sir trevor chinn i control tom watson by money it's what zionists do,train,5071,3060,2962
28614,img/28614.png,1.0,what do they want? to kill more,train,1346,444,1260
62571,img/62571.png,1.0,who said that women can't park,train,4243,1176,1261
25174,img/25174.png,0.0,"i'm just gonna file that under ""who give's a shit?""",train,5072,3997,3911
08732,img/08732.png,0.0,what guys envision lesbian look like what lesbians really look like,train,5073,1316,3409
23178,img/23178.png,0.0,it says right here we can bang goats,train,2964,893,2634
86201,img/86201.png,0.0,any drugs or alcohol? no thanks i'm already fucking wasted,train,5074,2621,401
89153,img/89153.png,0.0,everyone talking about protecting minority rights needs to remember there is no smaller minority than the individual,train,5075,1772,1681
70254,img/70254.png,0.0,is that ass a school ? b'cuz i want to shoot some kids in it !,train,5076,3482,3388
93702,img/93702.png,0.0,handjob sold separately,train,4786,1273,3062
78215,img/78215.png,0.0,women will be women,train,5077,7193,1262
75601,img/75601.png,0.0,when we're finished with fashion trends,train,5078,3421,1184
52640,img/52640.png,1.0,luckily she's so fat or it never would have fit,train,5079,3749,920
62859,img/62859.png,0.0,i've been told to take a shower all of my life,train,5080,6916,1263
42613,img/42613.png,0.0,"man buns you don't look like a samurai, you look like a soccer mom",train,5081,1905,1806
06823,img/06823.png,1.0,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,train,723,231,443
17835,img/17835.png,1.0,"femenist: all men are evil, and must be castrated because they're all capable of and want to commit rape me *waiting in line at best buy*",train,5082,1256,4343
75462,img/75462.png,0.0,dating in 2018 i just want a girl who laugh at my racist jokes and cuddle me is it to much to ask!,train,5083,5436,274
73609,img/73609.png,1.0,when you take a africa bottle of water to,train,5084,873,883
76894,img/76894.png,0.0,this rape survivor and the man who raped her have teamed up to tell their story,train,5085,4825,4777
73520,img/73520.png,1.0,does this burka make my bomb look big?,train,5086,4155,1264
34618,img/34618.png,1.0,"tresspass on federal land and we'll stalk, hunt, and kill you....... ...unless you are mexican",train,5087,3253,3151
31925,img/31925.png,0.0,see? i fuckin told you a little foil on top keeps them jewsy medium rare is best,train,1168,388,4586
47982,img/47982.png,0.0,god created this not that,train,4474,1224,6975
31720,img/31720.png,1.0,"can you name 3 words better than ""i love you?"" death to america, of course,",train,5088,5445,5394
42690,img/42690.png,1.0,i sad glass of juice not gas the jews,train,5089,146,4
40761,img/40761.png,0.0,what do you call pool full of handicap people? vegetable soup,train,4781,1272,6008
64705,img/64705.png,0.0,who was the greatest prostitute in history? ms. pacman for 25 cents she swallowed balls until she died,train,2622,819,167
50427,img/50427.png,0.0,that look when you wanna cut a bitch but you remember your a changed man,train,136,45,3618
24967,img/24967.png,1.0,when youre having a good day then remember that bl*ck people are living better than you off your tax dollars,train,5090,7405,1220
30291,img/30291.png,1.0,i put the ape in rape,train,927,308,70
61537,img/61537.png,0.0,happy cinco de ported!,train,5091,1317,4257
38702,img/38702.png,0.0,did we just become best friends? yep! wanna trade fucked up memes? yep!,train,5092,2414,2296
21748,img/21748.png,0.0,"well, there it is the stupidest fucking thing i've seen all day",train,5093,3410,3326
01395,img/01395.png,1.0,i just found out mexican babies come out just like the food,train,5094,3291,3198
13924,img/13924.png,0.0,i asked him to see things from my point of view he just looked at his computer,train,5095,4133,1028
81096,img/81096.png,0.0,every refrigerator has a crisper drawer which is a great place to hide your vegetables while they rot,train,5096,6720,6615
38170,img/38170.png,0.0,symbrachydactyly is when you're born with abmnormal limbs,train,5097,4355,4286
82736,img/82736.png,1.0,picked up 2 new pillows and dishwasher at the flee market winner winner chicken dinner,train,3449,1015,1265
21387,img/21387.png,0.0,happy birthday the mexicans will pay for your birthday cake,train,1732,567,1937
57013,img/57013.png,1.0,"cracker ass cracker! kiss my ass, cracker ass cracker!",train,5098,4367,4299
03896,img/03896.png,1.0,"let me salute to hitler the great he said ""i would have killed all the jews of the world, but i kept some to show the world why i killed them""",train,5099,1989,4
50293,img/50293.png,1.0,aids gays it really be like that,train,5100,55,3789
98723,img/98723.png,1.0,when the media blames all violence on black people we've forgotten the crackers!,train,5101,2752,2659
93146,img/93146.png,0.0,if you're going black friday shopping be a decent human being and turn your phone horizontal before recording any fights,train,5102,2728,2629
47830,img/47830.png,0.0,pray for your sins,train,5103,7362,1266
65814,img/65814.png,0.0,impregnable to logic,train,5104,6071,6011
57162,img/57162.png,1.0,safe sex isis style,train,4457,1220,1267
92610,img/92610.png,1.0,the jews have a tragic history,train,5105,3930,3842
34592,img/34592.png,0.0,trusting people has made me the asshole i am today,train,5106,5293,5223
83056,img/83056.png,1.0,sea monkeys,train,1103,367,474
10278,img/10278.png,0.0,of duty call new zealand,train,5107,811,6851
07456,img/07456.png,1.0,"domestic violence 2017 what level you on now? this chicken is cold,bitch!!",train,5108,4533,4465
71042,img/71042.png,1.0,eww! your gayness is showing,train,5109,1808,1719
47938,img/47938.png,0.0,how long for the mot on the vw dave? just doing the emissions...,train,5110,3453,3368
49061,img/49061.png,0.0,talks about good morals day and night gets a boner from looking at a goat's ass,train,5111,1318,123
90531,img/90531.png,1.0,there was no other way. why my wife and i decided to abort our unborn gay son,train,5112,4429,4356
25791,img/25791.png,0.0,if i dont fuck with you this is how i act if youre around,train,5113,1848,1753
98752,img/98752.png,0.0,shut up ontario,train,5114,5289,690
85346,img/85346.png,0.0,allah is watching you,train,5115,6522,6413
59682,img/59682.png,0.0,1 plus 1 equals 57 it dosent well fuck u,train,5116,3436,3354
37629,img/37629.png,1.0,the perfect game doesn't exis......,train,5117,3834,3737
34825,img/34825.png,0.0,monkey blood,train,5118,1319,5371
57481,img/57481.png,0.0,muslims offend me,train,5119,1320,943
19358,img/19358.png,0.0,my irony meter just exploded,train,5120,1321,4882
61732,img/61732.png,0.0,british judges wear wigs to avoid from being identified by criminals,train,5121,1910,1268
68540,img/68540.png,0.0,i'm sorry i made the chewbacca sound but maybe if you shaved next time...,train,5122,1086,3161
24791,img/24791.png,0.0,how africans eat their food mmmm....... delicious,train,4411,1211,4588
97610,img/97610.png,0.0,taxes...i love them you pay.... and the illegals .......for free stay rain tax..gas tax... highest property tax in country it never ends,train,5123,5199,5133
43780,img/43780.png,0.0,picture of the day,train,5124,5790,5728
47859,img/47859.png,1.0,and then i told them you're going on a fun camping trip,train,56,18,840
36875,img/36875.png,1.0,guys i think my dog has autism lmao,train,5125,1322,556
24567,img/24567.png,1.0,just ordered the new anne frank puzzle,train,118,40,42
06914,img/06914.png,1.0,"""never forget"" - you said. i am the proof you have forgotten",train,5126,218,4065
61820,img/61820.png,0.0,it's not rape if you're a democrat,train,5127,4141,922
72605,img/72605.png,1.0,nazi war criminal gives one last sieg h owing his allegiance to his fuhrer befo being hung at the nuremberg trials colorized,train,5128,6766,6655
74825,img/74825.png,0.0,when your sister gives you some good information,train,5129,6580,1269
14306,img/14306.png,0.0,i was going to make a joke about us but then i got distracted,train,5130,1787,1270
